birth_date,borrower_gender,borrower_id,defaulters
2020-02-06,female,9408,0
2020-01-25,male,2034,0
2020-01-09,female,5910,0
2020-01-19,male,3163,0
2020-02-03,male,1172,0
2020-03-08,female,625,0
2020-01-11,male,6558,0
2020-03-27,female,9968,0
2020-03-11,other,26,0
2020-02-26,male,458,0
2020-01-19,male,4456,0
2020-03-23,male,6497,0
2020-01-10,male,9150,0
2020-01-17,female,2789,0
2020-03-24,male,1240,0
2020-02-06,male,3862,0
2020-02-05,female,9337,0
2020-01-01,female,3731,0
2020-03-12,female,2739,0
2020-02-22,male,5015,0
2020-02-20,male,1150,0
2020-02-12,other,9721,0
2020-02-07,male,6703,0
2020-01-09,male,742,0
2020-01-23,female,464,1
2020-01-19,female,991,0
2020-02-26,female,8534,0
2020-01-27,male,5727,0
2020-01-28,male,5858,0
2020-04-01,female,5756,0
2020-02-14,female,840,0
2020-03-11,female,5341,0
2020-02-29,male,8352,0
2020-02-29,female,6010,0
2020-02-28,female,6541,0
2020-02-14,male,2592,0
2020-03-03,male,1546,0
2020-01-29,female,8223,0
2020-03-21,male,1234,0
2020-02-16,male,6136,0
2020-03-19,female,6240,0
2020-02-11,female,4638,0
2020-01-31,other,8114,0
2020-01-30,female,8055,0
2020-03-31,male,1628,0
2020-02-22,other,4218,0
2020-03-15,female,7083,0
2020-03-07,male,9031,0
2020-02-02,female,3956,0
2020-01-17,female,286,0
2020-01-05,female,7217,0
2020-03-01,female,9116,0
2020-02-01,male,5450,0
2020-02-05,male,4850,0
2020-03-27,male,3682,0
2020-02-28,female,1596,0
2020-03-19,male,7937,0
2020-01-03,female,1877,0
2020-03-28,male,4722,0
2020-03-08,male,7185,0
2020-02-28,male,4512,0
2020-01-02,male,2266,0
2020-01-26,female,7265,0
2020-01-23,male,5877,0
2020-03-21,male,1333,0
2020-02-15,female,3698,0
2020-01-08,other,4786,0
2020-03-23,female,319,0
2020-01-05,male,3188,0
2020-03-18,female,6652,0
2020-01-31,male,815,0
2020-02-10,female,1773,0
2020-01-14,female,4188,1
2020-02-10,male,9543,0
2020-03-15,female,3891,0
2020-01-01,female,2375,0
2020-03-28,female,4643,0
2020-02-11,female,266,0
2020-03-12,female,9343,0
2020-02-20,male,1843,0
2020-03-31,female,2104,0
2020-02-26,female,8734,0
2020-01-15,male,2627,0
2020-01-17,other,1542,0
2020-03-20,female,6451,0
2020-02-07,male,5550,0
2020-01-02,male,6872,0
2020-01-18,female,5928,0
2020-03-01,other,3330,0
2020-03-15,female,6066,0
2020-02-13,female,3313,0
2020-01-08,female,8042,0
2020-01-25,male,3439,0
2020-01-14,female,4869,0
2020-01-05,male,3481,0
2020-01-05,female,5097,0
2020-02-15,male,1964,0
2020-02-20,male,7300,0
2020-01-17,female,2989,0
2020-01-18,male,9857,0
2020-02-11,male,372,0
2020-03-08,female,6185,0
2020-01-30,female,6598,0
2020-03-23,male,8688,0
2020-01-31,other,9497,1
2020-02-20,female,3319,0
2020-02-29,male,5739,0
2020-03-03,female,1730,0
2020-03-01,female,7135,0
2020-03-09,male,7662,0
2020-02-23,male,6943,1
2020-01-07,male,5487,0
2020-02-24,male,1869,0
2020-03-06,female,5686,0
2020-02-11,male,5152,1
2020-02-13,female,2135,0
2020-04-01,male,371,0
2020-02-07,male,8954,0
2020-03-22,female,2746,0
2020-01-03,male,5267,0
2020-03-16,male,5444,0
2020-02-06,male,5317,0
2020-02-13,male,4792,0
2020-02-03,female,1203,0
2020-03-14,male,8877,0
2020-03-26,male,8795,0
2020-02-08,male,8816,0
2020-01-29,female,5801,0
2020-03-07,male,8984,0
2020-01-29,male,6788,0
2020-02-26,male,6873,0
2020-03-03,female,9558,0
2020-03-23,female,7966,0
2020-01-04,male,7138,0
2020-01-22,male,9322,0
2020-02-02,female,8571,0
2020-03-05,male,5151,0
2020-03-15,female,3810,0
2020-03-19,male,5960,0
2020-02-11,female,9289,0
2020-03-11,female,2468,0
2020-02-05,female,8875,0
2020-01-12,female,8639,0
2020-01-29,other,5682,0
2020-01-05,female,2687,0
2020-01-22,male,6815,0
2020-03-14,female,6878,0
2020-02-08,female,6602,0
2020-02-27,male,5075,0
2020-03-20,male,9106,0
2020-01-29,female,642,0
2020-01-03,female,1557,0
2020-01-26,other,1746,0
2020-01-04,female,9568,0
2020-01-17,male,5730,0
2020-01-21,male,5592,0
2020-02-17,female,8840,1
2020-02-28,female,3451,0
2020-02-14,female,9011,0
2020-03-23,male,691,0
2020-03-16,female,9137,0
2020-01-18,male,8243,1
2020-01-30,female,8139,0
2020-01-22,female,5084,0
2020-01-25,other,6928,0
2020-01-17,male,4364,0
2020-03-16,male,4165,0
2020-03-18,male,8898,0
2020-01-09,male,9645,0
2020-03-30,male,9030,0
2020-01-09,female,7109,0
2020-02-25,female,7788,0
2020-02-14,male,672,0
2020-02-07,male,8224,0
2020-02-18,male,6285,0
2020-03-04,female,2333,0
2020-01-12,female,5533,0
2020-03-12,female,3921,0
2020-02-28,male,4069,0
2020-03-15,female,7862,0
2020-03-08,male,325,0
2020-02-04,male,7234,0
2020-02-02,female,9626,0
2020-01-18,other,3039,0
2020-01-31,male,7918,0
2020-03-29,male,8177,0
2020-01-24,male,335,0
2020-03-31,female,674,0
2020-03-02,male,4514,0
2020-02-12,female,7214,0
2020-01-07,female,220,0
2020-02-27,male,8319,0
2020-03-31,male,3777,0
2020-01-07,other,3382,0
2020-01-15,female,3233,0
2020-03-24,female,9868,0
2020-01-06,female,2598,0
2020-02-17,female,272,0
2020-02-28,female,6687,0
2020-02-13,male,6635,0
2020-03-19,female,1364,0
2020-03-25,female,797,0
2020-01-07,male,4462,0
2020-03-18,male,7711,0
2020-02-25,female,7284,0
2020-02-27,male,7790,0
2020-01-20,female,6902,0
2020-01-10,male,7884,0
2020-03-07,female,5100,0
2020-02-28,male,3335,0
2020-02-28,female,9775,0
2020-02-10,female,8695,0
2020-03-20,male,2017,0
2020-03-09,male,9697,0
2020-01-04,female,2846,0
2020-03-20,male,7686,0
2020-01-26,female,878,0
2020-01-06,male,5230,0
2020-02-24,male,1340,0
2020-03-11,male,9668,0
2020-01-10,male,6196,0
2020-02-07,female,6415,0
2020-01-04,male,6715,0
2020-03-02,female,6509,0
2020-01-05,male,2013,0
2020-01-08,female,9218,0
2020-03-15,male,574,0
2020-02-27,female,1084,0
2020-03-27,male,8213,0
2020-02-12,male,8024,0
2020-03-30,female,5248,0
2020-01-20,female,6929,0
2020-03-03,male,1590,0
2020-02-19,male,4704,0
2020-02-21,male,8283,0
2020-02-18,female,2094,0
2020-03-27,female,7950,0
2020-02-28,female,4813,0
2020-03-28,male,662,0
2020-03-13,female,3387,0
2020-03-19,male,2880,0
2020-03-21,male,6405,0
2020-01-29,male,3674,0
2020-03-21,male,5305,0
2020-02-20,female,6353,0
2020-03-12,female,369,0
2020-03-12,female,292,0
2020-03-15,male,6398,0
2020-01-13,male,819,0
2020-01-21,female,403,0
2020-02-01,male,4776,0
2020-02-28,male,6520,0
2020-01-18,female,4878,0
2020-01-24,male,2679,0
2020-03-26,female,7068,0
2020-03-09,male,4942,0
2020-03-22,female,8868,0
2020-01-02,female,5957,0
2020-03-04,male,8212,0
2020-02-16,female,9170,0
2020-03-17,other,4387,0
2020-03-06,female,9136,0
2020-01-07,male,8739,0
2020-02-27,female,1485,0
2020-01-25,male,6622,0
2020-03-30,female,3704,0
2020-02-26,male,7259,0
2020-01-04,female,3192,0
2020-02-16,male,2372,0
2020-03-07,female,676,0
2020-01-29,female,4634,0
2020-03-14,male,3072,0
2020-01-20,female,2743,0
2020-01-20,male,1524,0
2020-02-11,female,3070,0
2020-03-15,female,3871,0
2020-03-11,male,3340,0
2020-03-19,female,2347,0
2020-01-15,male,7249,0
2020-03-07,female,7548,0
2020-02-15,female,5749,0
2020-03-07,female,290,0
2020-03-04,female,5000,0
2020-02-20,female,2391,0
2020-02-25,male,8423,0
2020-02-08,male,1672,0
2020-02-13,female,9318,0
2020-03-13,male,2964,0
2020-03-04,male,9514,0
2020-02-13,male,8396,0
2020-02-29,female,5894,0
2020-01-22,male,9074,0
2020-02-07,female,7580,0
2020-03-22,male,2223,0
2020-03-22,male,9421,0
2020-01-11,female,5528,0
2020-01-03,female,7225,0
2020-03-26,female,5593,0
2020-03-04,female,3003,0
2020-02-14,male,273,0
2020-02-29,other,4244,0
2020-02-13,female,542,0
2020-01-03,female,2146,0
2020-02-12,female,751,0
2020-01-26,other,7684,0
2020-02-20,female,1654,0
2020-03-28,male,2324,0
2020-02-22,male,5691,0
2020-01-02,male,6031,0
2020-03-22,male,8180,0
2020-02-20,male,3021,0
2020-03-14,female,2783,0
2020-03-09,female,7343,0
2020-02-02,female,6320,0
2020-01-24,male,5478,0
2020-02-29,male,561,0
2020-01-07,male,5275,0
2020-02-05,male,9097,0
2020-03-13,female,3173,0
2020-01-03,female,2698,0
2020-01-07,female,7909,0
2020-03-16,female,3633,0
2020-03-26,male,4020,0
2020-01-18,male,8721,0
2020-02-06,male,3771,0
2020-02-24,male,7520,1
2020-02-25,female,1487,0
2020-03-11,female,2240,0
2020-03-31,female,4149,0
2020-02-05,female,4565,0
2020-02-16,male,3071,0
2020-02-21,female,9082,0
2020-03-20,male,7885,0
2020-02-12,male,5279,0
2020-03-03,male,2742,0
2020-01-29,male,6751,0
2020-01-12,male,7029,0
2020-02-07,male,5861,0
2020-01-06,male,3946,0
2020-03-25,female,6254,0
2020-02-11,female,1066,0
2020-01-29,female,9987,0
2020-03-10,female,6084,0
2020-02-12,female,6546,0
2020-03-13,female,2349,0
2020-03-14,male,1587,0
2020-02-01,male,3572,0
2020-01-04,female,7573,0
2020-03-11,female,4585,0
2020-01-25,female,1256,0
2020-01-13,female,3534,0
2020-01-12,other,9519,0
2020-01-06,male,4797,0
2020-01-07,female,472,0
2020-02-09,female,9934,0
2020-02-13,other,2062,0
2020-02-07,female,8468,0
2020-03-09,male,8565,0
2020-03-29,female,5087,0
2020-01-11,female,5161,0
2020-02-26,female,5316,0
2020-01-19,female,7668,0
2020-02-01,male,5703,0
2020-02-17,female,4366,0
2020-02-08,female,6967,0
2020-03-06,male,1059,0
2020-02-09,male,2575,0
2020-01-04,male,8276,0
2020-01-20,male,9587,0
2020-02-26,female,3735,0
2020-02-23,male,7102,0
2020-03-20,female,695,1
2020-02-08,female,5191,0
2020-01-24,male,729,0
2020-01-28,other,7323,0
2020-03-24,male,5925,0
2020-01-23,female,385,0
2020-03-11,female,8525,0
2020-01-28,male,6281,0
2020-02-28,female,5989,0
2020-02-23,female,2405,0
2020-01-02,other,2317,0
2020-03-14,male,9182,0
2020-02-28,female,3798,0
2020-01-31,male,231,0
2020-02-20,female,8969,0
2020-04-01,female,4927,0
2020-01-19,male,2220,0
2020-01-13,female,9022,0
2020-02-16,male,9935,0
2020-03-20,male,8694,0
2020-01-05,female,5400,0
2020-03-09,female,3747,0
2020-02-20,male,7660,0
2020-03-18,male,3080,0
2020-03-19,male,8556,0
2020-01-10,other,1752,0
2020-02-09,male,7512,0
2020-02-05,female,4902,0
2020-01-18,male,2332,0
2020-01-02,female,688,0
2020-03-22,female,7202,0
2020-03-09,female,5581,0
2020-02-24,female,3574,0
2020-01-28,female,5160,0
2020-01-10,male,3369,0
2020-02-18,male,7205,0
2020-03-23,female,793,0
2020-03-17,male,9147,0
2020-01-22,male,6351,0
2020-01-25,female,4708,0
2020-02-29,female,4777,0
2020-02-09,male,7608,0
2020-01-10,male,6758,0
2020-01-06,male,1857,0
2020-03-09,male,6697,1
2020-01-14,male,1497,0
2020-03-12,male,304,0
2020-02-27,female,6026,0
2020-01-21,male,3545,0
2020-03-17,male,175,0
2020-03-19,other,4096,0
2020-02-24,male,3944,0
2020-02-23,female,7654,0
2020-03-01,female,7853,0
2020-01-08,male,560,0
2020-01-01,male,5818,0
2020-03-27,male,3075,0
2020-03-05,female,1727,0
2020-03-08,female,6631,0
2020-01-12,other,6648,0
2020-01-02,male,1782,0
2020-01-14,female,268,0
2020-01-10,male,1883,0
2020-03-11,male,7631,0
2020-01-08,female,6746,0
2020-01-20,female,3725,0
2020-01-17,male,4083,0
2020-03-04,female,3064,0
2020-03-09,female,5408,0
2020-02-24,female,1886,0
2020-01-27,female,3662,0
2020-04-01,female,5037,0
2020-03-22,male,1597,0
2020-02-21,male,3252,1
2020-01-04,female,3146,0
2020-03-22,male,9600,0
2020-02-04,female,761,0
2020-02-18,female,5751,0
2020-02-24,female,6463,0
2020-03-09,male,8193,0
2020-01-21,female,3395,0
2020-03-28,male,8383,0
2020-03-28,male,2855,0
2020-02-01,male,3844,0
2020-03-05,male,6762,0
2020-03-03,female,2644,0
2020-03-31,male,4445,0
2020-02-09,male,5041,0
2020-02-06,male,6974,0
2020-02-23,female,3591,0
2020-02-15,female,8001,0
2020-01-16,male,5665,0
2020-02-01,female,8888,0
2020-02-14,male,7769,0
2020-02-04,male,4370,0
2020-03-04,female,1674,0
2020-02-13,female,4989,0
2020-02-09,female,3321,0
2020-03-31,female,2894,0
2020-01-18,male,6500,0
2020-01-01,male,7448,0
2020-01-06,male,3652,0
2020-03-19,female,7295,0
2020-02-02,male,6326,0
2020-03-28,female,3925,0
2020-01-31,female,5564,0
2020-03-11,male,3169,0
2020-03-11,female,4228,0
2020-03-23,female,208,0
2020-03-18,female,8682,0
2020-02-29,male,2447,0
2020-03-01,male,8381,0
2020-03-13,female,3184,0
2020-01-01,female,5013,0
2020-03-25,female,3778,0
2020-01-20,male,8085,0
2020-03-08,male,3926,0
2020-01-22,male,4845,0
2020-02-25,female,6948,0
2020-02-02,female,5434,0
2020-03-13,male,8939,0
2020-03-25,male,1850,0
2020-01-15,male,3600,0
2020-01-13,male,2038,0
2020-03-04,female,4285,0
2020-02-11,male,1260,0
2020-02-19,female,4132,0
2020-03-25,female,6216,0
2020-01-14,female,2251,0
2020-02-12,male,9832,0
2020-03-26,male,8547,0
2020-03-15,male,9141,0
2020-02-01,female,2226,0
2020-02-18,female,1547,0
2020-02-27,female,2731,0
2020-01-26,female,6862,0
2020-03-08,female,1602,0
2020-03-07,female,6944,0
2020-02-09,female,6998,0
2020-01-26,male,5622,0
2020-01-22,female,4064,0
2020-03-27,female,7384,0
2020-03-09,female,7893,0
2020-02-08,male,239,0
2020-01-14,female,1274,0
2020-01-11,female,2453,0
2020-01-28,male,1347,0
2020-03-07,male,8006,0
2020-02-19,male,7187,0
2020-01-29,female,62,0
2020-03-13,male,6116,0
2020-02-08,female,7792,0
2020-02-28,male,6019,0
2020-03-26,male,9996,0
2020-01-26,male,2337,0
2020-02-13,female,9762,0
2020-02-10,male,8520,0
2020-02-09,female,9711,0
2020-02-08,female,3484,0
2020-02-01,male,4625,0
2020-02-22,female,2242,0
2020-03-29,male,4446,0
2020-02-29,female,1692,0
2020-03-18,male,3396,0
2020-03-08,male,5567,0
2020-01-25,female,7977,0
2020-01-05,male,8760,0
2020-03-29,male,4290,0
2020-01-26,male,2491,0
2020-03-06,male,1229,0
2020-01-31,male,2951,0
2020-03-23,male,9132,0
2020-03-22,male,6374,0
2020-03-05,female,1750,0
2020-01-10,male,6118,0
2020-03-30,female,9174,0
2020-01-24,male,2628,0
2020-03-02,female,5197,0
2020-01-02,male,753,0
2020-03-16,male,861,0
2020-02-06,female,7121,0
2020-02-28,female,4310,0
2020-02-17,male,772,0
2020-01-18,female,3309,0
2020-01-16,male,5384,0
2020-03-31,male,221,0
2020-02-28,male,8690,0
2020-03-14,male,9557,0
2020-03-01,male,3874,0
2020-01-22,male,6595,0
2020-03-02,female,109,0
2020-02-19,female,1478,0
2020-03-07,female,1298,0
2020-03-10,other,1147,0
2020-01-08,female,2826,0
2020-01-18,female,9036,0
2020-02-19,male,944,0
2020-03-12,male,9914,0
2020-03-27,female,382,0
2020-01-28,male,4755,0
2020-02-11,male,5494,0
2020-03-11,female,2572,0
2020-04-01,male,2208,0
2020-01-25,male,1100,0
2020-03-21,male,3457,0
2020-02-08,female,7999,0
2020-03-22,male,407,0
2020-01-31,male,4281,0
2020-01-29,female,2860,0
2020-01-31,female,7016,0
2020-01-10,male,4485,0
2020-01-23,male,6502,0
2020-03-04,female,1536,0
2020-02-19,female,5304,0
2020-02-27,female,227,0
2020-02-15,male,4581,0
2020-02-01,female,9625,0
2020-02-21,male,7134,0
2020-02-25,female,5978,0
2020-01-11,female,2514,0
2020-03-17,male,2768,0
2020-01-06,male,7148,0
2020-02-12,male,6200,0
2020-02-13,male,8998,0
2020-03-10,male,8684,0
2020-01-28,male,9015,0
2020-02-10,female,6419,0
2020-03-25,female,6789,0
2020-03-18,male,1385,0
2020-03-05,male,7605,0
2020-01-09,male,107,0
2020-02-20,male,4956,0
2020-01-12,male,2856,0
2020-01-09,male,5144,0
2020-01-27,male,2058,0
2020-03-27,male,4569,0
2020-01-29,female,1918,0
2020-03-24,male,6633,0
2020-01-07,male,4677,0
2020-01-22,male,3565,0
2020-03-21,male,6142,0
2020-04-01,female,271,0
2020-02-12,male,5004,0
2020-03-15,male,650,0
2020-02-29,female,1040,0
2020-03-25,female,6059,0
2020-03-08,male,8706,0
2020-03-16,male,8226,0
2020-03-18,male,1159,0
2020-01-02,male,6931,0
2020-02-19,female,5350,0
2020-01-15,female,9742,0
2020-01-05,male,1928,0
2020-01-14,female,3685,0
2020-04-01,female,9741,0
2020-03-28,male,1146,0
2020-02-06,male,616,0
2020-02-25,male,6903,0
2020-02-15,female,3784,0
2020-03-04,female,2553,0
2020-01-29,male,9773,0
2020-02-18,male,297,0
2020-01-30,female,8981,0
2020-02-09,female,9068,0
2020-02-20,male,9727,0
2020-02-09,female,3040,0
2020-03-21,male,1503,0
2020-02-27,female,5653,0
2020-02-06,male,3860,0
2020-02-05,female,3578,0
2020-03-22,male,2792,0
2020-02-08,male,4279,0
2020-03-10,male,4489,0
2020-01-05,male,6951,0
2020-01-15,male,3148,0
2020-01-20,female,8874,0
2020-01-10,male,5683,0
2020-02-01,male,2911,0
2020-01-17,other,2388,0
2020-03-02,female,96,0
2020-02-08,male,9954,0
2020-01-27,male,4207,0
2020-03-23,male,2051,0
2020-03-02,female,6349,0
2020-01-17,male,1747,1
2020-03-03,male,8455,0
2020-02-04,female,2657,0
2020-02-06,female,1583,0
2020-01-19,female,3199,0
2020-04-01,male,9725,0
2020-03-29,male,5602,0
2020-02-02,female,6484,0
2020-02-21,male,5458,0
2020-01-10,male,7921,0
2020-01-15,male,6145,0
2020-02-12,female,160,0
2020-01-12,male,4421,0
2020-03-02,female,9977,0
2020-03-21,other,9197,0
2020-01-15,male,3827,0
2020-03-30,male,945,0
2020-03-20,male,9615,0
2020-01-08,other,8483,0
2020-01-08,female,566,0
2020-03-25,female,2943,0
2020-03-23,male,6617,0
2020-02-01,female,2292,0
2020-01-22,male,7213,0
2020-02-24,female,7732,0
2020-02-16,male,3986,1
2020-02-11,male,9193,0
2020-02-04,female,2443,0
2020-01-08,male,2536,0
2020-02-24,male,7316,0
2020-02-24,female,5954,0
2020-01-14,female,6423,0
2020-01-09,male,2780,0
2020-01-05,female,343,0
2020-02-24,male,6869,0
2020-02-04,male,1165,0
2020-02-17,female,7502,0
2020-03-16,female,3293,0
2020-02-02,female,9336,0
2020-02-18,female,4260,0
2020-03-10,male,3254,0
2020-03-06,male,6647,0
2020-01-31,female,9636,0
2020-02-08,female,7942,0
2020-03-20,male,1417,0
2020-02-04,male,7282,0
2020-03-26,male,7160,0
2020-03-02,male,4558,0
2020-02-05,female,5054,0
2020-02-28,female,9464,0
2020-02-04,female,2740,0
2020-02-22,male,2193,0
2020-03-03,male,7405,0
2020-02-05,male,9447,0
2020-03-08,male,1786,0
2020-03-25,male,8492,0
2020-03-11,other,4098,0
2020-03-09,male,3416,0
2020-01-04,male,5794,0
2020-02-27,male,2643,0
2020-02-24,female,2634,0
2020-02-05,male,3298,0
2020-03-18,female,6949,0
2020-02-26,male,547,0
2020-01-27,female,1231,0
2020-03-09,female,8205,0
2020-02-02,male,3453,0
2020-03-28,male,6994,0
2020-01-08,female,3875,0
2020-02-03,female,7976,0
2020-02-03,male,4584,0
2020-02-06,male,159,0
2020-01-15,male,8300,0
2020-01-03,female,6358,0
2020-02-24,female,8691,0
2020-01-17,female,5890,0
2020-03-30,female,8659,0
2020-02-16,female,4151,0
2020-01-03,female,5940,0
2020-01-01,male,2206,0
2020-01-18,female,161,1
2020-01-13,male,9913,0
2020-03-08,female,2295,0
2020-03-23,male,2810,0
2020-02-01,other,3492,0
2020-03-13,female,7830,0
2020-01-06,female,3533,0
2020-02-13,male,7438,0
2020-01-11,female,6804,0
2020-01-17,female,7309,0
2020-01-11,male,4847,0
2020-03-16,male,6861,0
2020-03-11,female,7895,0
2020-01-20,male,8554,0
2020-01-24,female,6749,0
2020-02-15,female,7647,0
2020-03-05,female,5876,0
2020-02-26,male,1442,0
2020-01-28,female,9867,0
2020-01-17,female,7149,0
2020-03-07,male,4439,0
